0,1,2444,8948,-1.244028,54.522774
0,1,2442,5827,-1.25954,54.534264
0,2,2449,10581,-1.051448,54.603981
0,2,2450,7384,-1.072058,54.597312
0,47,5598,7757,-1.77635,55.029209
0,47,5599,6327,-2.228904,55.140079
0,47,5597,6816,-1.747211,55.049171
0,47,5594,7807,-1.732608,55.165886
0,47,5595,6211,-1.687696,55.164352
0,47,5592,11977,-1.592646,55.237701
0,47,5593,5512,-1.65292,55.179739
0,280,1749,5831,-1.529283,54.920858
0,280,1748,9598,-1.374749,54.919696
0,277,1668,9513,-1.582608,55.002019
0,280,1747,7502,-1.395106,54.920671
0,277,1669,11456,-1.652914,55.000638
0,280,1746,8774,-1.420448,54.926096
0,277,1666,9708,-1.610698,55.005836
0,280,1745,8419,-1.449772,54.928721
0,277,1667,10268,-1.630506,55.00428
0,280,1744,6813,-1.37488,54.929959
0,277,1664,9698,-1.6471,55.013141
0,280,1743,5493,-1.386557,54.932255
0,47,5600,6999,-2.46362,54.970229
0,277,1665,9389,-1.687078,55.006924
0,279,1742,6103,-1.440605,54.946082
0,47,5601,5614,-1.864489,54.970445
0,277,1670,5870,-1.673077,54.996541
0,280,1751,9738,-1.523478,54.914823
0,277,1671,8723,-1.577379,54.99376
0,280,1750,8245,-1.451107,54.919774
0,0,6766,11718,-1.249446,54.680777
0,46,4235,6697,-1.542247,54.690751
0,46,4236,9909,-1.613634,54.692051
0,46,4233,7245,-1.43004,54.697902
0,46,4234,7020,-1.582081,54.699499
0,46,4231,7329,-1.37537,54.731641
0,46,4232,6954,-1.600161,54.706127
0,46,4229,5718,-1.29159,54.747621
0,46,4230,7192,-1.421748,54.742255
0,46,4237,7085,-1.552555,54.664066
0,46,4238,6751,-1.45182,54.656729
0,47,5608,8172,-1.545722,55.176979
0,47,5609,7236,-1.580576,55.177588
0,47,5606,6122,-1.517476,55.184243
0,47,5607,7852,-1.562849,55.180922
0,47,5605,8387,-2.221679,54.963306
0,47,5602,13031,-2.107069,54.969475
0,47,5603,11000,-1.850899,54.960916
0,47,5610,4959,-1.562094,55.171714
0,47,5611,9159,-1.592355,55.162452
0,2,6767,10186,-1.164222,54.565266
0,280,1778,7146,-1.444778,54.810927
0,280,1776,8732,-1.467148,54.838887
0,280,1777,7043,-1.454433,54.82404
0,280,1774,7529,-1.481103,54.863213
0,280,1775,7645,-1.493926,54.844486
0,280,1772,8973,-1.49721,54.867789
0,280,1773,5577,-1.405511,54.863461
0,46,4205,5938,-1.739624,54.821424
0,46,4206,6694,-1.678977,54.79715
0,46,4203,9250,-1.815968,54.845702
0,46,4204,9742,-1.859608,54.846739
0,46,4201,7780,-1.712149,54.860597
0,46,4202,11253,-1.831515,54.855927
0,46,4199,7795,-1.744115,54.865566
0,46,4200,9536,-1.687112,54.863776
0,46,4207,8289,-1.567982,54.801501
0,46,4208,6299,-1.585556,54.796178
0,4,2494,6978,-1.558235,54.530213
0,4,2495,8221,-1.529675,54.528571
0,4,2492,9701,-1.583506,54.539068
0,4,2493,5115,-1.566824,54.534394
0,4,2490,5938,-1.550655,54.541783
0,4,2491,5409,-1.528105,54.540672
0,4,2488,6158,-1.548505,54.550367
0,4,2489,5384,-1.524929,54.547397
0,4,2496,6012,-1.570391,54.524436
0,4,2497,9007,-1.586946,54.525549
0,0,2420,5293,-1.220336,54.688607
0,0,2419,8180,-1.225846,54.695916
0,0,2418,10364,-1.210351,54.703093
0,0,2417,10211,-1.24557,54.71126
0,0,2422,7593,-1.219578,54.681585
0,0,2421,5849,-1.233448,54.68783
0,278,1718,7543,-1.526229,54.99483
0,278,1719,6947,-1.539318,54.993193
0,278,1716,7689,-1.459546,55.000271
0,278,1717,7700,-1.502398,54.99598
0,278,1714,5755,-1.549658,55.00469
0,278,1715,6404,-1.498977,55.002394
0,278,1712,7877,-1.469655,55.007
0,278,1713,5408,-1.527016,55.00611
0,279,1720,8470,-1.425985,54.998346
0,279,1721,8121,-1.434207,54.987889
0,47,5578,9534,-2.006889,55.764163
0,47,5579,7103,-2.021702,55.753802
0,47,5576,12528,-1.59401,55.331864
0,47,5577,7519,-1.908395,55.312236
0,47,5574,6484,-1.63047,55.428127
0,47,5575,6757,-1.708071,55.409722
0,47,5580,10506,-1.87375,55.579207
0,47,5581,6952,-1.536278,55.127446
0,276,1640,8245,-1.720128,54.955906
0,276,1639,6688,-1.551681,54.954975
0,276,1638,9008,-1.787031,54.964419
0,276,1637,8467,-1.755376,54.970938
0,276,1643,8778,-1.612339,54.95361
0,276,1642,7654,-1.634007,54.954384
0,46,4215,6159,-1.699184,54.77115
0,46,4216,7639,-1.634092,54.750718
0,46,4213,14267,-1.57447,54.772456
0,46,4214,13131,-1.5931,54.771486
0,46,4211,7401,-1.526245,54.78671
0,46,4212,7748,-1.549924,54.779454
0,46,4209,7917,-1.635152,54.784032
0,46,4210,9136,-1.496586,54.782377
0,46,4217,6728,-1.527235,54.739031
0,46,4218,7820,-1.499276,54.717649
0,4,2500,6369,-1.552603,54.515591
0,4,2501,8706,-1.474557,54.510926
0,4,2498,7916,-1.538765,54.51911
0,4,2499,6505,-1.527023,54.514886
0,1,2429,5994,-1.200223,54.569149
0,1,2428,13147,-1.229601,54.569891
0,0,2427,7830,-1.242496,54.659437
0,0,2426,6641,-1.194187,54.660509
0,0,2425,6771,-1.224019,54.661743
0,0,2424,6538,-1.236693,54.671236
0,0,2423,6254,-1.217501,54.673958
0,1,2431,7487,-1.2021,54.5622
0,1,2430,9491,-1.247076,54.568445
0,279,1728,8730,-1.504808,54.976831
0,279,1729,6172,-1.521783,54.974015
0,279,1726,5529,-1.487535,54.9791
0,279,1727,5576,-1.398643,54.976952
0,279,1724,5359,-1.426441,54.979692
0,279,1725,5365,-1.411271,54.979029
0,279,1722,6455,-1.421103,54.988693
0,279,1723,6562,-1.399978,54.98425
0,279,1730,5903,-1.436024,54.973766
0,279,1731,5590,-1.454275,54.971093
0,47,5588,8625,-1.574916,55.087936
0,47,5589,7553,-1.503955,55.075762
0,47,5586,5171,-1.583328,55.100025
0,47,5587,8770,-1.592336,55.086537
0,47,5584,8362,-1.53522,55.115278
0,47,5585,6396,-1.514343,55.111281
0,47,5582,9341,-1.509355,55.123641
0,47,5583,8200,-1.523728,55.120563
0,47,5590,6437,-1.58231,55.074597
0,47,5591,8533,-1.53228,55.069603
0,276,1651,7432,-1.59178,54.937893
0,276,1650,9214,-1.546269,54.943782
0,276,1649,6166,-1.531209,54.947207
0,276,1648,6500,-1.645396,54.94656
0,276,1647,5665,-1.56973,54.947149
0,276,1646,6545,-1.585605,54.948022
0,276,1645,9369,-1.60732,54.948825
0,276,1644,7249,-1.680414,54.949504
0,276,1653,6708,-1.560871,54.937012
0,276,1652,7051,-1.685908,54.937483
0,280,1758,8290,-1.372962,54.89823
0,280,1759,7985,-1.505486,54.89965
0,280,1756,6523,-1.443776,54.901528
0,280,1757,5871,-1.417294,54.899372
0,280,1754,6843,-1.426837,54.904403
0,280,1755,9990,-1.388415,54.902908
0,280,1752,6927,-1.538832,54.906555
0,280,1753,6800,-1.405723,54.90561
0,280,1760,6049,-1.404425,54.899205
0,280,1761,6437,-1.523087,54.897537
0,3,2474,7594,-1.326511,54.572052
0,3,2475,6190,-1.34846,54.569218
0,3,2472,8668,-1.309034,54.581269
0,3,2473,5223,-1.361841,54.574623
0,3,2470,8334,-1.336589,54.586596
0,3,2471,9071,-1.353086,54.583499
0,3,2468,6026,-1.323036,54.594244
0,3,2469,6193,-1.312937,54.588926
0,3,2476,13741,-1.319016,54.560209
0,3,2477,7432,-1.361022,54.562259
0,278,1698,8250,-1.460672,55.03804
0,278,1699,6196,-1.440233,55.032853
0,278,1696,7330,-1.500631,55.040117
0,278,1697,6595,-1.574184,55.039868
0,278,1694,5929,-1.472481,55.04178
0,278,1695,7647,-1.442546,55.040853
0,278,1692,6008,-1.456673,55.049054
0,278,1693,7675,-1.627718,55.048699
0,278,1700,8093,-1.512388,55.031945
0,278,1701,6252,-1.557501,55.032522
0,280,1768,6831,-1.423998,54.876021
0,280,1769,6534,-1.401816,54.872375
0,280,1766,6201,-1.370441,54.885072
0,280,1767,9981,-1.531054,54.88156
0,280,1764,10106,-1.39331,54.89076
0,280,1765,9939,-1.424486,54.885878
0,280,1762,8429,-1.54439,54.893772
0,2,6669,7550,-1.172836,54.543265
0,277,6750,10354,-1.707349,54.999546
0,280,1763,8980,-1.443962,54.890991
0,1,6668,10194,-1.186496,54.529553
0,280,1770,9007,-1.369095,54.870771
0,280,1771,6636,-1.433645,54.869598
0,3,2484,7018,-1.307474,54.518317
0,3,2485,16379,-1.322361,54.517324
0,3,2482,5288,-1.295152,54.531741
0,3,2483,10003,-1.354422,54.522133
0,3,2480,7304,-1.291878,54.546786
0,3,2481,6050,-1.299329,54.54045
0,3,2478,6224,-1.337594,54.558266
0,3,2479,7159,-1.29998,54.553566
0,3,2486,10347,-1.349274,54.499012
0,4,2487,9147,-1.58403,54.550266
0,278,1708,9576,-1.586269,55.013786
0,278,1709,5836,-1.465279,55.013735
0,278,1706,5931,-1.445275,55.016787
0,278,1707,8918,-1.556374,55.018875
0,278,1704,6427,-1.481282,55.020575
0,278,1705,6253,-1.429068,55.018203
0,278,1702,6778,-1.456064,55.026021
0,278,1703,5973,-1.568637,55.024383
0,278,1710,5483,-1.512647,55.012854
0,278,1711,6152,-1.451086,55.010547
0,46,4196,8099,-1.734488,54.899918
0,46,4195,8355,-1.623792,54.821188
0,46,4194,7260,-1.529139,54.845078
0,46,4193,8380,-1.583817,54.847634
0,46,4192,9685,-1.588298,54.854187
0,46,4191,7795,-1.577445,54.865322
0,46,4190,7143,-1.612191,54.872303
0,46,4189,5808,-1.604297,54.884716
0,46,4198,8588,-1.690993,54.874992
0,46,4197,10031,-1.845428,54.872629
0,2,2456,7810,-0.975702,54.562572
0,2,2457,5058,-0.895104,54.556813
0,2,2454,5525,-0.939111,54.568518
0,2,2455,8258,-1.139035,54.561884
0,2,2453,6617,-1.145991,54.570869
0,2,2451,12719,-1.025371,54.590173
0,2,2452,6095,-0.978224,54.581586
0,2,2458,5909,-1.154091,54.552221
0,277,1678,12360,-1.669291,54.983435
0,277,1679,8377,-1.548101,54.984121
0,277,1676,9176,-1.599418,54.986438
0,277,1677,10330,-1.576749,54.984837
0,277,1674,9903,-1.700752,54.990681
0,277,1675,6522,-1.660219,54.988017
0,277,1672,9640,-1.606614,54.993403
0,277,1673,10295,-1.74892,54.99254
0,277,1680,9474,-1.709848,54.981037
0,277,1681,13831,-1.640297,54.977603
0,46,4245,5179,-2.015308,54.590548
0,46,4246,7263,-1.920305,54.545831
0,46,4243,7176,-1.576965,54.616504
0,46,4244,12757,-1.788836,54.613389
0,46,4241,5797,-1.585706,54.622828
0,46,4242,5503,-1.562425,54.620612
0,46,4239,10376,-1.64375,54.631183
0,46,4240,8542,-1.583435,54.630088
0,46,4247,7996,-1.976455,54.738491
0,46,4248,9358,-1.755453,54.715714
0,47,5596,6499,-1.692675,55.159145
0,47,5604,9279,-1.978628,54.952882
0,276,1641,6703,-1.725408,54.959502
